
@alphainvestidor;2019-03-17 17:09;4;34;"#corridadoscavalosIBOV Maiores altas do ano: CSNA3: 77% ELET3: 50% SBSP3: 39% ELET6: 37% Maiores baixas do ano: CVCB3: -11% EMBR3: -9% HYPE3: -7% BRDT3: -2% Receba todos os gráficos: https://goo.gl/forms/OyJsChYdyR6gUMVf1";;;#corridadoscavalosIBOV;"1107328051971588097";https://twitter.com/alphainvestidor/status/1107328051971588097
@God14Peace;2019-03-13 21:38;0;0;"Mr. Borges joined Carlyle in 2007 and has been involved in Carlyle's investments in current portfolio companies in Brazil, mainly in CVC Operadora e Agência de Viagens S.A. (BVSP:CVCB3), one of the leading travel services companies in Latin America; and";;;;"1105946276523175936";https://twitter.com/God14Peace/status/1105946276523175936
@ResearchPool;2019-02-25 12:46;0;0;"$CVCB3 #CVC Brasil Operadora Agencia de Viagens 2 directors sold: Two Directors at CVC Brasil Operadora E Agencia De Viagens S.A. sold 1,794,376 shares at between 57.447BRL and 57.582BRL. The significance rating of the trade was 77/100. Is that… http://dlvr.it/Qzdj1D";;;#CVC;"1100014074497126401";https://twitter.com/ResearchPool/status/1100014074497126401
@daltozo;2019-02-22 06:35;13;159;"E a máquina de produção de análise está a toda na @elevenfinancial: #B3SA3: O sorriso da volatilidade #SUZB3: Mágicas financeiras #MULT3: Good profits #CVCB3: Crescimento Via Consolidação #NATU3: You're a natural #MGLU3: Tão quente que derrete o gelo do Alaska! #HYPE3: Placebo!";;@elevenfinancial;#B3SA3 #SUZB3 #MULT3 #CVCB3 #NATU3 #MGLU3 #HYPE3;"1098833665319153665";https://twitter.com/daltozo/status/1098833665319153665
@isabelablima;2019-12-01 11:53;1;30;"As maiores BAIXAS do Ibovespa em novembro: #CVCB3 -21,65% #ELET6 -12,34% #ELET3 -11,92% #GOLL4 -6,94% #SANB11 -6,29%";;;#CVCB3 #ELET6 #ELET3 #GOLL4 #SANB11;"1201106929021526016";https://twitter.com/isabelablima/status/1201106929021526016
@rafabevilacqua2;2019-11-25 11:42;3;33;" #Mercados hoje: CVCB3 – Recompra de 7,2mi de ações VIVA3 – Louis Vuitton compra Tiffany por US$16,2bi PETR4 – TST vai impedir greve PCAR4 – Éxito Custará R$9,5bi Focus – PIB ↑0,99% 2019 M Bloomberg candidato x Aceno em acordo Petróleo -0,1% Minério +3,3%";;;#Mercados;"1198930057227644928";https://twitter.com/rafabevilacqua2/status/1198930057227644928
@j_camargo_nyc;2019-11-13 13:21;1;46;"Engraçado meia dúzia batendo em CVCB3 e um monte de gestor comprando. Lembro da pré-eleição na Argentina, meia dúzia batendo no @d_delabio e institucional e FO ou MFO enfiando mais dinheiro no fundo. Viu a diferença entre Tuba e Sardinha?";;@d_delabio;;"1194606165440815104";https://twitter.com/j_camargo_nyc/status/1194606165440815104
@alphainvestidor;2019-11-13 03:12;0;75;"Tinha um fundo "sniper" concentrado em apenas 2 ações, sendo uma delas a CVCB3: 1) Eles podem ter saído a tempo mas acho que correram um baita risco em um modelo de negócio que pode micar rapidamente; Continua...";;;;"1194452950074167297";https://twitter.com/alphainvestidor/status/1194452950074167297
@infomoney;2019-11-12 21:56;2;25;"IBOVESPA: Maiores altas #ENBR3 +1,28 - R$18,96 #TAEE11 +1,03 - R$28,42 #BRAP4 +0,37 - R$32,59 Maiores baixas #CVCB3 -6,64% - R$40,80 #CSAN3 -4,93% - R$57,60 #ELET3 -4,74% - R$37,01 Confira os destaques do dia na Bolsa:";;;#ENBR3 #TAEE11 #BRAP4 #CVCB3 #CSAN3 #ELET3;"1194373414422745088";https://twitter.com/infomoney/status/1194373414422745088
@HerreraCondor;2019-11-12 18:18;4;64;"Isso aqui me fez lembrar da conversa quase um ano atrás com @marcosaravalle na @infomoney intitulada Quando quality vira pesadelo. De lá para cá #CVCB3 caiu ~35% do seu topo Estamos de olho! https://bit.ly/2QaHl6o";;@marcosaravalle @infomoney;#CVCB3;"1194318626817486848";https://twitter.com/HerreraCondor/status/1194318626817486848
@BrazilJournal;2019-11-11 15:57;4;29;"TEMPESTADE PERFEITA. A 'bad trip' da CVC https://bit.ly/2ND78Cu #CVCB3 ";;;#CVCB3;"1193920618321842183";https://twitter.com/BrazilJournal/status/1193920618321842183
@DuctorMarcus;2019-11-08 22:09;3;10;"Fiquei tristinho ontem pois ninguém comentou o balanço da #CVCB3. Mas o mercado hoje deu uma dica. ";;;#CVCB3;"1192927227521970177";https://twitter.com/DuctorMarcus/status/1192927227521970177
@infomoney;2019-11-08 21:52;11;40;"IBOVESPA: Maiores altas #TIMP3 +2,56% - R$12,81 #BRKM5 1,73% - R$31,25 #BRDT3 +1,71% - R$27,88 Maiores baixas #CVCB3 -14,15% - R$44,49 #ELET3 -4,93% - R$38,22 #GOLL4 -4,5% - R$33,97 Confira os destaques do dia na Bolsa:";;;#TIMP3 #BRKM5 #BRDT3 #CVCB3 #ELET3 #GOLL4;"1192922973767909376";https://twitter.com/infomoney/status/1192922973767909376
@bitencourtbas;2019-11-08 15:22;0;42;"Hj foi o dia da tormenta pra #CVCB3. Tudo de ruim aconteceu. Nos R$40 começarei a olhar. Empresa que precifica céu de brigadeiro e não entrega growth, não dá. Ainda teve a renúncia do CFO, por motivos, digamos, pessoais. "Çei"....";;;#CVCB3;"1192824803188772865";https://twitter.com/bitencourtbas/status/1192824803188772865
@FilipeVillegas;2019-10-21 16:29;1;28;" #MGLU3, #LREN3 e #BTOW3 são as apostas do Itaú no 3TRI para o setor de varejo. #MGLU3 com SSS de 2 dígitos #BTOW3 com ganhos de margem Ebitda e Geração de Caixa e #LREN3 com crescimento de SSS e moderada deterioração de margem bruta. Piores desempenhos devem ser #CVCB3 e #ARZZ3";;;#MGLU3 #LREN3 #BTOW3 #MGLU3 #BTOW3 #LREN3 #CVCB3 #ARZZ3;"1186318716075696128";https://twitter.com/FilipeVillegas/status/1186318716075696128
@CondorInsider;2019-09-23 10:56;1;22;"Este thread ajuda a entender por que não nos sentimos confiantes com uma #CVCB3 quando estava em R$65, lá em fevereiro deste ano. Explicamos numa conversa com @marcosaravalle";;@marcosaravalle;#CVCB3;"1176088063317090305";https://twitter.com/CondorInsider/status/1176088063317090305
@ricocomvc;2019-08-29 15:17;3;30;"É dica quente que você quer, @? No Compro ou Vendo de hoje tem: CVC (CVCB3) e MRV (MRVE3) para comprar, e Telebras (TELB3) para vender. ";;;;"1167093965407080450";https://twitter.com/ricocomvc/status/1167093965407080450
@tradersclubbr;2019-08-02 13:08;2;10;"$CVCB3: CVC anuncia oferta de compra pela argentina Almundo por US$77 mi (Reuters) ";;;;"1157276948642566144";https://twitter.com/tradersclubbr/status/1157276948642566144
@BrazilJournal;2019-07-10 18:19;2;14;"CVC sofre com a quebra da Avianca — mas o pior já pode ter passado http://bit.ly/2LfnG3r #CVCB3 #GOLL4 #AZUL4";;;#CVCB3 #GOLL4 #AZUL4;"1149020257421615104";https://twitter.com/BrazilJournal/status/1149020257421615104
@ResearchNord;2019-05-28 16:41;2;20;"CVC (#CVCB3) - Entre Euforia e Desespero O mercado é mestre em flutuar entre euforia e desespero. Só precisamos acertar os movimentos do pêndulo para ganhar muito dinheiro. Confira: https://bit.ly/2MbSbZt";;;#CVCB3;"1133412922527502338";https://twitter.com/ResearchNord/status/1133412922527502338
@BruceBarbosa88;2019-05-28 15:46;4;45;"Acha que #CVCB3 #CVC caiu demais? Acha que está em uma boa hora de entrar? Pense de novo. A 12x Ebitda, a margem de segurança é bastante baixa. CVC - Entre Euforia E Desespero https://buff.ly/2VRFmTK";;;#CVCB3 #CVC;"1133399068552704000";https://twitter.com/BruceBarbosa88/status/1133399068552704000
@itaucorretora;2019-05-13 20:54;1;17;"Ibovespa fecha o dia em forte queda de cerca de 2,7%. Destaque de baixa para CVCB3, GOLL4 e BRKM5. Os principais mercados internacionais também fecharam no negativo nesta segunda-feira. Assista ao vídeo e veja os detalhes. ";;;;"1128040742205759488";https://twitter.com/itaucorretora/status/1128040742205759488
@ResearchPool;2019-05-07 07:48;0;0;"$CVCB3 #CVC Brasil Operadora Agencia de Viagens 1 director bought: A director at CVC Brasil Operadora E Agencia De Viagens S.A. bought 19,050 shares at 52.017BRL and the significance rating of the trade was 55/100. Is that information sufficient for you… http://dlvr.it/R4CQ2f";;;#CVC;"1125668609710219265";https://twitter.com/ResearchPool/status/1125668609710219265
@THIAGOSALOMAO;2019-01-07 10:49;3;17;"Resultado operacional do 4tri da #CVCB3 acima do esperado pelos analistas do Itaú, Bradesco e BTG. Ação da CVC caiu 2% semana passada, na contramão da semana super positiva da bolsa. Mas desde 2016, ação já subiu 470%. obs: é uma das maiores posições da nossa Carteira. ";;;#CVCB3;"1082227668182028288";https://twitter.com/THIAGOSALOMAO/status/1082227668182028288
@mmahotstuff1;2019-01-07 00:23;0;0;"CVC Brasil Operadora e AgÃªncia de Viagens S.A. $CVCB3 Dips -1.25% on Jan 6 - https://www.mmahotstuff.com/2019/01/07/cvc-brasil-operadora-e-agaancia-de-viagens-s-a-cvcb3-dips-1-25-on-jan-6.html";;;;"1082070211866566656";https://twitter.com/mmahotstuff1/status/1082070211866566656
@WallFigueiredo;2019-01-06 23:48;0;0;"Rastreamento de #ações : SEMANAL , Volume financeiro &gt;1,5 x MM21 SEM (02 a 05/01/19) CVCB3 ELET3 ELET6 FIBR3 FJTA3 FJTA4 IGBR3 SMAL11 SBSP3 SAPR4 Uso http://www,quotebr,com/download,php para atualizar a minha base de dados,";;;#a;"1082061425693077505";https://twitter.com/WallFigueiredo/status/1082061425693077505
@RomeroGaspar1;2019-01-06 21:43;0;1;"Aluga e vende CVCB3 , a grande causadora de tudo isso e com múltiplos absurdos em Bolsa";;;;"1082029968169881600";https://twitter.com/RomeroGaspar1/status/1082029968169881600
@leiamoneytimes;2019-01-02 18:59;0;2;"#NATU3 #QUAL3 #CVCB3 #ODPV3 Itaú BBA atualiza estimativas para Natura, CVC, Qualicorp e Odontoprev";;;#NATU3 #QUAL3 #CVCB3 #ODPV3;"1080539085956149248";https://twitter.com/leiamoneytimes/status/1080539085956149248
